|id|guid|mid|mod|usn|flds|csum|flags|data|sfld|tags|uuid
127|1599309963096|t4QkO6=i:+|1596992551063|1599309962|0||3469459162|0||… Si passés això, …jo {{c1::estaria::…estar…}} (segur/a)| condicional indicatiu -ar jo estar |0781f0c1-faac-4c88-9da3-5b951025099d…
128|1599309963097|AD.::q@,g~|1596992551063|1599309962|0||1124983558|0||| condicional indicatiu -ar estar |f6c3635a-393e-4945-8da7-476e6dd41818…
129|1599309963098|isdNSz3p&f|1596992551063|1599309962|0||1317927375|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::estaria::…estar…}} (segur/a)| condicional indicatiu -ar ell/ella/vostè estar |9ec9143c-0cea-4b68-b096-eb3c3bb87b54…
130|1599309963099|dI?T!XV8`i|1596992551063|1599309962|0||2623208307|0||… Si passés alguna cosa, …nosaltres {{c1::estaríem::…estar…}} (segurs/es)| condicional indicatiu -ar nosaltres estar |a68ef97c-5e10-4b6b-9e68-992c495ec7e1…
131|1599309963100|v`{ad_Hvj@|1596992551063|1599309962|0||3346575324|0||… Si s'esdevingués això, …vosaltres {{c1::estaríeu::…estar…}} (segurs/es)| condicional indicatiu -ar vosaltres estar |30c70d9b-888d-48a0-8375-45b682585e0c…
132|1599309963101|j1AW/ldw;u|1596992551063|1599309962|0||73472324|0||… Si es produís això, …ells/elles/vostès {{c1::estarien::…estar…}} (segurs/es)| condicional indicatiu -ar ells/elles/vostès estar |6938d903-0f10-41e3-8d63-b536a9c3db3b…
133|1599309963102|f^xRUja91)|1596992551063|1599309962|0||1825392635|0||〰 Resulta divertit que 〰jo {{c1::estigui::…estar…}} (a Cadis)| present subjuntiu -ar jo estar |487941f2-739e-4ca9-aaa5-869273a5c090〰
134|1599309963103|GqUB7bx4Vk|1596992551063|1599309962|0||2792554134|0||| present subjuntiu -ar estar |5cc3c119-6676-4159-9342-eb6f447c6eb6〰
135|1599309963104|A5q;HFGqD@|1596992551063|1599309962|0||89576298|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::estigui::…estar…}} (a Cadis)| present subjuntiu -ar ell/ella/vostè estar |700746ed-c66c-4ea0-a8eb-bf0c8c5904d3〰
136|1599309963105|eV-NpnAF0q|1596992551063|1599309962|0||1104751571|0||〰 Resulta divertit que 〰nosaltres {{c1::estiguem::…estar…}} (a Cadis)| present subjuntiu -ar nosaltres estar |82074950-26bb-45c2-9b4d-3324eba2d4e4〰
137|1599309963106|"gH:o|l$$C+"|1596992551063|1599309962|0||2174553970|0||〰 Resulta divertit que 〰vosaltres {{c1::estigueu::…estar…}} (a Cadis)| present subjuntiu -ar vosaltres estar |405ac66f-ec9d-4d6e-be96-27134adc74db〰
138|1599309963107|f)^4~$a;1%|1596992551063|1599309962|0||3087470734|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::estiguin::…estar…}} (a Cadis)| present subjuntiu -ar ells/elles/vostès estar |5bcf2b24-3524-4688-a945-79cec0cbcded〰
139|1599309963108|pjj[CSVgAr|1596992551063|1599309962|0||3237835782|0||↫ Va ser sorprenent que ↫jo {{c1::estigués::…estar…}} (a Cadis)| imperfet subjuntiu -ar jo estar |b4ae31c5-9f2f-43e0-801b-538549c99af0↫
140|1599309963109|KgnxoXtuH6|1596992551063|1599309962|0||2135233957|0||| imperfet subjuntiu -ar estar |8d8af69e-97d2-4371-b5c0-6972c71ffa96↫
141|1599309963110|nV4G>)JVkv|1596992551063|1599309962|0||1587252542|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::estigués::…estar…}} (a Cadis)| imperfet subjuntiu -ar ell/ella/vostè estar |a1a81ed9-bf2f-44a2-bfca-0269c4131050↫
142|1599309963111|y$rlFb}2$n|1596992551063|1599309962|0||76852988|0||↫ Va ser sorprenent que ↫nosaltres {{c1::estiguéssim::…estar…}} (a Cadis)| imperfet subjuntiu -ar nosaltres estar |6e2ad52a-2b61-4517-9eff-d092d047060c↫
143|1599309963112|fS4;NQfS-V|1596992551063|1599309962|0||594241898|0||↫ Va ser sorprenent que ↫vosaltres {{c1::estiguéssiu::…estar…}} (a Cadis)| imperfet subjuntiu -ar vosaltres estar |9f4d1ad4-98d7-4df2-9783-e97a2ed32ed0↫
144|1599309963113|zB}Id.Z1R%|1596992551063|1599309962|0||2361697550|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::estiguessin::…estar…}} (a Cadis)| imperfet subjuntiu -ar ells/elles/vostès estar |4758c748-1744-4180-b335-dbce4c05cef3↫
145|1599309963114|Itz_y#U~7U|1596992551063|1599309962|0||785154543|0||| imperatiu -ar estar |bb7f06b5-a931-4d17-9a1a-b532b2e18d08Hombre,
146|1599309963115|iZrpsJS,jo|1596992551063|1599309962|0||3120077096|0||| imperatiu -ar estar |930bd6fa-9fd4-4bf5-8674-b51c88615599Mujer,
147|1599309963116|i=8U;0p[_*|1596992551063|1599309962|0||2762308845|0||Senjora, si us plau,  (que) {{c1::estigui::…estar…}} (feliç), ja !(ell/ella/vostè)| imperatiu -ar ell/ella/vostè estar |afb06942-2f3e-4e76-a942-c3497cb19431Señora,
148|1599309963117|A:!@~H_Faa|1596992551063|1599309962|0||2774520054|0||Vosaltres equip, si us plau,  (que) {{c1::estiguem::…estar…}} (feliços), ja !(nosaltres)| imperatiu -ar nosaltres estar |cf68bfea-f266-4e39-ba2e-6a16e6541bfeVámonos
149|1599309963118|LH<#R-,!YA|1596992551063|1599309962|0||4066556297|0||Tu i tu, si us plau,  {{c1::estigueu::…estar…}} (feliços), ja !(vosaltres)| imperatiu -ar vosaltres estar |2b3386d8-391a-4169-afdb-ef86dce4e37aTú
150|1599309963119|zHfwYS*^AK|1596992551063|1599309962|0||1662282388|0||Senjors, si us plau,  (que) {{c1::estiguin::…estar…}} (feliços), ja ! (ells/elles/vostès)| imperatiu -ar ells/elles/vostès estar |9979500d-b2e9-4c8c-b8ff-e14002f1de4eSeñores,
151|1599309963127|xwX:TEHUdK|1596992551063|1599310148|0||3219102478|0||A mesura que estic estudiant…ella està {{c1::parlant::…parlar…}} (sobre Borges)| gerundi -ar parlar |bb57b52f-a108-43ea-824d-de1e1ed54508Mientras
152|1599309963128|dulvZdC:D<|1596992551063|1599309962|0||997063342|0||Hugo ha {{c1::parlat::…parlar…}} (de Costa Rica)| participi -ar parlar |ab08ca15-eada-4e5c-be30-24d362770dd4Hugo
153|1599309963129|xPMs^zS~2)|1596992551063|1599309962|0||3385672034|0||⊙ Ara mateix, ⊙jo {{c1::parlo::…parlar…}} (del passat)| present indicatiu -ar jo parlar |de666737-73f1-4dfd-8dd3-aa585cac6e5c⊙
154|1599309963130|AoE`DaZe_~|1596992551063|1599309962|0||1419086147|0||⊙ Ara mateix, ⊙tu {{c1::parles::…parlar…}} (del passat)| present indicatiu -ar tu parlar |a1f2ae70-b823-4727-bd67-74354fc4e9bc⊙
155|1599309963131|w.K6#zZ7=x|1596992551063|1599309962|0||4117398985|0||| present indicatiu -ar parlar |f84fbf96-fe2e-4406-ad7f-ef25982041fc⊙
156|1599309963132|c+mT5U01#]|1596992551063|1599309962|0||1152551225|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::parla::…parlar…}} (del passat)| present indicatiu -ar ell/ella/vostè parlar |a2c15312-8989-442e-8041-80d5e4505536⊙
157|1599309963133|x!-vs+,({y|1596992551063|1599309962|0||855385938|0||⊙ Ara mateix, ⊙nosaltres {{c1::parlem::…parlar…}} (del passat)| present indicatiu -ar nosaltres parlar |eb2b55a5-24b1-4794-9b57-263f21002932⊙
158|1599309963134|o(8}[Ukx*%|1596992551063|1599309962|0||283535684|0||⊙ Ara mateix, ⊙vosaltres {{c1::parleu::…parlar…}} (del passat)| present indicatiu -ar vosaltres parlar |17e7fce6-7162-42c7-aa63-0e696fd7342b⊙
159|1599309963135|E2pqFmyoz0|1596992551063|1599309962|0||448297094|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::parlen::…parlar…}} (del passat)| present indicatiu -ar ells/elles/vostès parlar |40d7fadd-d832-4837-9deb-f163fa7f26ef⊙
160|1599309963136|jO`{D!8t..|1596992551063|1599467487|7221||1256689956|0||⇠ En aquella època, sovint, ⇠jo {{c1::parlava::…parlar…}} (del passat)| imperfet indicatiu -ar jo parlar |9bb5a8c7-7672-459a-ac94-6de2fbc4924c⇠
161|1599309963137|m0$r.+D*(V|1596992551063|1599467487|7221||1692348560|0||| imperfet indicatiu -ar parlar |84ef0c64-fae6-4a07-9814-5e9409a45eb2⇠
162|1599309963138|J(QC/{fUW$|1596992551063|1599467487|7221||1601265812|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::parlava::…parlar…}} (del passat)| imperfet indicatiu -ar ell/ella/vostè parlar |a8dd9053-9576-4ff8-bae0-13651eff534d⇠
163|1599309963139|mk4yHW}Nk&|1596992551063|1599467487|7221||2643757151|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::parlàvem::…parlar…}} (del passat)| imperfet indicatiu -ar nosaltres parlar |34975c1b-8ac5-4121-856c-1233ba44aa79⇠
164|1599309963140|"O@fhnkW|E2"|1596992551063|1599467487|7221||1379419523|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::parlàveu::…parlar…}} (del passat)| imperfet indicatiu -ar vosaltres parlar |a09348b0-21f8-4f54-b2ed-7556b1f0fecd⇠
165|1599309963141|Biw)5@1$.m|1596992551063|1599467487|7221||1119262871|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::parlaven::…parlar…}} (del passat)| imperfet indicatiu -ar ells/elles/vostès parlar |5db0ea71-1b90-4631-9f16-abd3acea1b40⇠
166|1599309963142|b#{gLENiUp|1596992551063|1600432083|7322||882540714|0||↧ En aquell moment ↧jo {{c1::vaig parlar::…parlar…}} (del passat)| passat_perifrastic indicatiu -ar jo parlar |f3906de2-afea-47c5-ae16-47fc398d6cb9↧
167|1599309963143|m$]U;ZQh2;|1596992551063|1600432083|7322||2233882465|0||| passat_perifrastic indicatiu -ar parlar |ca46c99f-14de-4f45-800a-f1d5f06fbea6↧
168|1599309963144|Fx/S1xZ4]6|1596992551063|1600432083|7322||2163564553|0||↧ En aquell moment ↧ell/ella/vostè {{c1::va parlar::…parlar…}} (del passat)| passat_perifrastic indicatiu -ar ell/ella/vostè parlar |263c80f2-ad93-4266-92f2-e36b1b487a70↧
169|1599309963145|jQ@8;73J_g|1596992551063|1600432083|7322||761751756|0||↧ En aquell moment ↧nosaltres {{c1::vam parlar::…parlar…}} (del passat)| passat_perifrastic indicatiu -ar nosaltres parlar |7782e2f6-9d50-40ac-bf29-4d53c77de13f↧
170|1599309963146|caws;2i3rc|1596992551063|1600432083|7322||606240565|0||↧ En aquell moment ↧vosaltres {{c1::vau parlar::…parlar…}} (del passat)| passat_perifrastic indicatiu -ar vosaltres parlar |6d6a56ca-ce8a-4736-a9d2-b531182e05dc↧
171|1599309963147|E-<Xj{IV)-|1596992551063|1600432083|7322||3394453266|0||↧ En aquell moment ↧ells/elles/vostès {{c1::van parlar::…parlar…}} (del passat)| passat_perifrastic indicatiu -ar ells/elles/vostès parlar |6fa73490-8d9a-44e7-a83f-cba8ea25f302↧
172|1599309963148|xha`1}9oan|1596992551063|1599309962|0||3589755416|0||→ En el futur, →jo {{c1::parlaré::…parlar…}} (del passat)| futur indicatiu -ar jo parlar |31dd7a53-1346-4f03-9986-8572b0d11ffe→
173|1599309963149|pcH.md+s.!|1596992551063|1599309962|0||285789739|0||| futur indicatiu -ar parlar |f8f2d5fa-5db9-4f29-9b48-679be9be9cbc→
174|1599309963150|l<oGy{f8OJ|1596992551063|1599309962|0||2240118218|0||→ En el futur, →ell/ella/vostè {{c1::parlarà::…parlar…}} (del passat)| futur indicatiu -ar ell/ella/vostè parlar |58f4048c-1555-4b73-a35c-461ed97d58b0→
175|1599309963151|p&oL@:hFL&|1596992551063|1599309962|0||2394902918|0||→ En el futur, →nosaltres {{c1::parlarem::…parlar…}} (del passat)| futur indicatiu -ar nosaltres parlar |0bd628f3-213b-4b17-866e-214ea305c740→
176|1599309963152|r8~C3N?9:6|1596992551063|1599309962|0||1028114898|0||→ En el futur, →vosaltres {{c1::parlareu::…parlar…}} (del passat)| futur indicatiu -ar vosaltres parlar |ecacfda2-245f-4366-bc12-0f76fb506250→
177|1599309963153|k4{u3{nQsL|1596992551063|1599309962|0||2041469401|0||→ En el futur, →ells/elles/vostès {{c1::parlaran::…parlar…}} (del passat)| futur indicatiu -ar ells/elles/vostès parlar |0f66a3a2-7681-46ec-aed7-41850158f3ea→
178|1599309963154|bRKlO$R+Z1|1596992551063|1599309962|0||1412442972|0||… Si passés això, …jo {{c1::parlaria::…parlar…}} (del passat)| condicional indicatiu -ar jo parlar |9cbb7f0c-534e-4fb8-9821-ff6eb8eaedc9…
179|1599309963155|"B|]+<(f3y%"|1596992551063|1599309962|0||494087732|0||| condicional indicatiu -ar parlar |94a9a3d9-aad4-420f-8e40-5018cdf917fc…
180|1599309963156|mk.$(7]tIc|1596992551063|1599309962|0||3740133616|0||… Si s'esdevingués alguna cosa, …ell/ella/vostè {{c1::parlaria::…parlar…}} (del passat)| condicional indicatiu -ar ell/ella/vostè parlar |368a9b0e-bbb4-4a16-83a7-14170b720bac…
181|1599309963157|M]!p.-MuxI|1596992551063|1599309962|0||514315759|0||… Si passés alguna cosa, …nosaltres {{c1::parlaríem::…parlar…}} (del passat)| condicional indicatiu -ar nosaltres parlar |a232efb6-7495-400e-a580-1eda889bd87a…
182|1599309963158|uT7=$6*-`T|1596992551063|1599309962|0||2621492567|0||… Si s'esdevingués això, …vosaltres {{c1::parlaríeu::…parlar…}} (del passat)| condicional indicatiu -ar vosaltres parlar |d798608b-83f9-467c-8ba2-c17b131861a1…
183|1599309963159|HjPMnj?IJE|1596992551063|1599309962|0||1245060304|0||… Si es produís això, …ells/elles/vostès {{c1::parlarien::…parlar…}} (del passat)| condicional indicatiu -ar ells/elles/vostès parlar |ba124e06-e0e0-4b3c-bf1e-346987789a60…
184|1599309963160|m;f:P`zp~d|1596992551063|1599309962|0||3410930535|0||〰 Resulta divertit que 〰jo {{c1::parli::…parlar…}} (del passat)| present subjuntiu -ar jo parlar |e5e1133d-48dd-471f-9a35-f32852679630〰
185|1599309963161|egy{H@(=n;|1596992551063|1599309962|0||1539061798|0||| present subjuntiu -ar parlar |f5507843-84a2-48e4-843d-b2b303989855〰
186|1599309963162|"v~|Kx-U^3q"|1596992551063|1599309962|0||3061878650|0||〰 Resulta divertit que 〰ell/ella/vostè {{c1::parli::…parlar…}} (del passat)| present subjuntiu -ar ell/ella/vostè parlar |5f3f1c68-0920-4478-9002-b0b3d78160a0〰
187|1599309963163|D2/7,DA;*U|1596992551063|1599309962|0||3278254246|0||〰 Resulta divertit que 〰nosaltres {{c1::parlem::…parlar…}} (del passat)| present subjuntiu -ar nosaltres parlar |05f59f43-51f8-4d12-9406-ca504956a0d9〰
188|1599309963164|vrm96x(&p~|1596992551063|1599309962|0||3650231477|0||〰 Resulta divertit que 〰vosaltres {{c1::parleu::…parlar…}} (del passat)| present subjuntiu -ar vosaltres parlar |6b35b7f1-55b2-4f79-806d-1a23afb5d210〰
189|1599309963165|QJ^JszdeN8|1596992551063|1599309962|0||1548914667|0||〰 Resulta divertit que 〰ells/elles/vostès {{c1::parlin::…parlar…}} (del passat)| present subjuntiu -ar ells/elles/vostès parlar |3f4fa729-4378-4b09-9c70-d14df90ba466〰
190|1599309963166|H4U5GZ!&ED|1596992551063|1599309962|0||1040236389|0||↫ Va ser sorprenent que ↫jo {{c1::parlés::…parlar…}} (del passat)| imperfet subjuntiu -ar jo parlar |e1e6d86b-79ef-461d-9bf5-d575d0dc2286↫
191|1599309963167|EV:&A)pl&*|1596992551063|1599309962|0||656480603|0||| imperfet subjuntiu -ar parlar |45f67074-3ebb-4c83-9ada-703824a813bc↫
192|1599309963168|y}/pbP0;?f|1596992551063|1599309962|0||1966043336|0||↫ Va ser sorprenent que ↫ell/ella/vostè {{c1::parlés::…parlar…}} (del passat)| imperfet subjuntiu -ar ell/ella/vostè parlar |369aae67-d23f-4db1-99d6-7bf653fc106a↫
193|1599309963169|wCUG.87hGb|1596992551063|1599309962|0||2895466534|0||↫ Va ser sorprenent que ↫nosaltres {{c1::parléssim::…parlar…}} (del passat)| imperfet subjuntiu -ar nosaltres parlar |243acb58-66ae-4dc3-84db-421354c416b7↫
194|1599309963170|I8%NRq:Vjh|1596992551063|1599309962|0||1348186693|0||↫ Va ser sorprenent que ↫vosaltres {{c1::parléssiu::…parlar…}} (del passat)| imperfet subjuntiu -ar vosaltres parlar |8c4f6e97-0b61-4f4e-b552-cb8cd5dbdf48↫
195|1599309963171|n~A#0u8qEg|1596992551063|1599309962|0||152266140|0||↫ Va ser sorprenent que ↫ells/elles/vostès {{c1::parlessin::…parlar…}} (del passat)| imperfet subjuntiu -ar ells/elles/vostès parlar |1ff85581-b6bf-46d5-bc75-3556beb5983a↫
196|1599309963172|Pu:rjM$DD-|1596992551063|1599309962|0||1697470963|0||Hombre, si us plau,  {{c1::parla::…parlar…}} , ja !(tu)| imperatiu -ar tu parlar |31eb8d82-d459-4a5d-b9e6-aee2a688e55bHombre,
197|1599309963173|G)$mi7z}FZ|1596992551063|1599309962|0||313988495|0||| imperatiu -ar parlar |f2779a58-ae6a-4ec9-a5c2-2ffaab1aa5c6Hombre,
198|1599309963174|q^7S;(M3IL|1596992551063|1599309962|0||2663838090|0||| imperatiu -ar parlar |e3aaa0dc-70af-42b1-9c13-6c0c8884bf93Mujer,
199|1599309963175|JaJO>aR_Dp|1596992551063|1599309962|0||2844179624|0||Senjora, si us plau,  (que) {{c1::parli::…parlar…}} , ja !(ell/ella/vostè)| imperatiu -ar ell/ella/vostè parlar |191da629-28ac-48a9-87e1-f0ab180518bfSeñora,
200|1599309963176|QN!cKOP36e|1596992551063|1599309962|0||306482979|0||Vosaltres equip, si us plau,  (que) {{c1::parlem::…parlar…}} , ja !(nosaltres)| imperatiu -ar nosaltres parlar |7e177b51-dc4b-4780-ad74-5f379f6ebdd5Vámonos
201|1599309963177|J&VJn2v-mt|1596992551063|1599309962|0||1142191765|0||Tu i tu, si us plau,  {{c1::parleu::…parlar…}} , ja !(vosaltres)| imperatiu -ar vosaltres parlar |66428712-3544-462a-9183-8c6eebc027e6Tú
202|1599309963178|dfR^n]nnf@|1596992551063|1599309962|0||179168865|0||Senjors, si us plau,  (que) {{c1::parlin::…parlar…}} , ja ! (ells/elles/vostès)| imperatiu -ar ells/elles/vostès parlar |42489e5d-b1e3-424d-9c11-d5f3a6c9059bSeñores,
203|1599309963186|vy(7pogv&x|1596992551063|1599310148|0||810510160|0||A mesura que estic estudiant…ella me està {{c1::devent::…deure…}} (diners)| gerundi -re deure |fb458f51-fae4-46fd-94ca-56efd302439fMientras
204|1599309963187|"E^Dn]:Myb|"|1596992551063|1599309962|0||706245610|0||Hugo ha {{c1::degut::…deure…}} (anar de casa)| participi -re deure |33d201d0-0185-44d7-aca4-815b09aea41aHugo
205|1599309963188|w#bO)#kGIR|1596992551063|1599309962|0||987905969|0||⊙ Ara mateix, ⊙jo {{c1::dec::…deure…}} (sortir)| present indicatiu -re jo deure |78a8df34-e5f0-40f9-9385-405442f963b9⊙
206|1599309963189|qvDRMjp$8y|1596992551063|1599309962|0||2686985275|0||⊙ Ara mateix, ⊙tu {{c1::deus::…deure…}} (sortir)| present indicatiu -re tu deure |6480d1b2-33fa-4370-8965-fb347836c9d4⊙
207|1599309963190|"hd|vJS0W8:"|1596992551063|1599309962|0||2297710248|0||| present indicatiu -re deure |fbc815b4-7bb2-4491-9624-16da870025d4⊙
208|1599309963191|PAe^vqv~H}|1596992551063|1599309962|0||211931504|0||⊙ Ara mateix, ⊙ell/ella/vostè {{c1::deu::…deure…}} (sortir)| present indicatiu -re ell/ella/vostè deure |198e49cd-b6e3-4fbe-aefb-b2eaa0a2e16c⊙
209|1599309963192|yG4Wb62yw<|1596992551063|1599309962|0||3750774411|0||⊙ Ara mateix, ⊙nosaltres {{c1::devem::…deure…}} (sortir)| present indicatiu -re nosaltres deure |f5f4c1b2-2f1a-44d5-9915-a5c5a9ba0dcd⊙
210|1599309963193|Nhq4%}:tHD|1596992551063|1599309962|0||956906815|0||⊙ Ara mateix, ⊙vosaltres {{c1::deveu::…deure…}} (sortir)| present indicatiu -re vosaltres deure |53ddbbee-09fb-4553-a118-f4615aa588ed⊙
211|1599309963194|>V/WN$m1-|1596992551063|1599309962|0||1378263393|0||⊙ Ara mateix, ⊙ells/elles/vostès {{c1::deuen::…deure…}} (sortir)| present indicatiu -re ells/elles/vostès deure |8039bb1e-5910-465c-995c-c3d9eb5268ff⊙
212|1599309963195|E+V_y9qR15|1596992551063|1599467487|7221||2809303484|0||⇠ En aquella època, sovint, ⇠jo {{c1::devia::…deure…}} (sortir)| imperfet indicatiu -re jo deure |5286575b-0b73-4a51-9372-76512d1d33a3⇠
213|1599309963196|rH8*2q+II,|1596992551063|1599467487|7221||3549824789|0||| imperfet indicatiu -re deure |fbe8f4ab-9bbc-40c1-8a32-41d8a788b688⇠
214|1599309963197|nZJQI{:}od|1596992551063|1599467487|7221||2222504203|0||⇠ En aquella època, sovint, ⇠ell/ella/vostè {{c1::devia::…deure…}} (sortir)| imperfet indicatiu -re ell/ella/vostè deure |8d2a88e3-b0fe-44d7-8371-1f40f4ee0175⇠
215|1599309963198|bsbz7MX=EK|1596992551063|1599467487|7221||2915997276|0||⇠ En aquella època, sovint, ⇠nosaltres {{c1::devíem::…deure…}} (sortir)| imperfet indicatiu -re nosaltres deure |1a0033f6-6a52-4dee-9c98-441600008459⇠
216|1599309963199|"h|MNrY6]pb"|1596992551063|1599467487|7221||741314561|0||⇠ En aquella època, sovint, ⇠vosaltres {{c1::devíeu::…deure…}} (sortir)| imperfet indicatiu -re vosaltres deure |bdcf5b8b-7cc3-4681-8caa-522499bceb4f⇠
217|1599309963200|nEKKH.wSS*|1596992551063|1599467487|7221||2675322374|0||⇠ En aquella època, sovint, ⇠ells/elles/vostès {{c1::devien::…deure…}} (sortir)| imperfet indicatiu -re ells/elles/vostès deure |df486b3a-1f67-4dff-8689-15a6192afb07⇠
218|1599309963201|z4*2`Ne`i>|1596992551063|1600432083|7322||2564197794|0||↧ En aquell moment ↧jo {{c1::vaig deure::…deure…}} (sortir)| passat_perifrastic indicatiu -re jo deure |2bba5f04-32aa-47dc-9440-f1c510493cbb↧
219|1599309963202|C2R@LZCdCm|1596992551063|1600432083|7322||3916626739|0||| passat_perifrastic indicatiu -re deure |8be42f71-bda1-424f-a6ed-2fbe728ec5f6↧
220|1599309963203|wI5LiGs.=S|1596992551063|1600432083|7322||2850291584|0||↧ En aquell moment ↧ell/ella/vostè {{c1::va deure::…deure…}} (sortir)| passat_perifrastic indicatiu -re ell/ella/vostè deure |6a362f7a-1c38-4ac0-a29e-d5e0e53be1ba↧
221|1599309963204|A}AC^(K&Iz|1596992551063|1600432083|7322||1353055188|0||↧ En aquell moment ↧nosaltres {{c1::vam deure::…deure…}} (sortir)| passat_perifrastic indicatiu -re nosaltres deure |87e746d6-b5bb-4ff0-96af-4ef36fb23233↧
